vp	file	rhotic_label	rhotic_start	rhotic_end	rhotic_dur	rhotic_mid	no_closures_total	rhotic_centre_of_gravity	rhotic_sd	rhotic_skewness	rhotic_kurtosis	rhotic_central_moment	rhotic_intensity	rhotic_intensity_norm
23	vp023_Ohne_Transfusion0	a_t_2_v	0.9610967635027666	1.003595121420746	0.04249835791797929	0.5230467396693625	2	2666.54	2835.42	1.22	0.35	27701434498.01	71.9	79.85
23	vp023_Ohne_Treffer0	a_t_2_v	1.2889190931138823	1.3390312686881447	0.050112175574262396	0.6945717221312036	1	3360.01	2982.94	1.03	0.07	27278453452.39	69.88	79.43
23	vp023_Ohne_Tribuene0	a_t_2_v	1.152512382989463	1.2101909268350048	0.05767854384554183	0.6339347353402733	1	2448.55	2729.76	1.94	2.75	39485483315.9	74.68	83.5
23	vp023_Ohne_Trick0	a_t_2_v	1.237081891838656	1.2991993340409014	0.062117442202245465	0.6806583881215734	1	3318.07	3478.37	1.21	0.03	51069765646.46	73.13	82.57
23	vp023_Ohne_Trojaner0	a_t_2_v	1.1182857283302312	1.1627944190571475	0.04450869072691632	0.6036515548920319	1	4432.82	4030.15	0.66	-1.19	43066040956.89	74.45	81.88
23	vp023_Ohne_Troll0	a_t_2_v	1.1703602524853918	1.2318706487628834	0.061510396277491663	0.6466905225201875	1	3672.97	3043.43	0.92	-0.28	25976747901.97	71.06	79.66
23	vp023_Ohne_Trompeter0	a_t_2_u	1.0449650404861135	1.087756836531224	0.04279179604511052	0.5652743162881673	1	673.93	693.34	8.17	77.57	2724210995.43	69.11	76.2
23	vp023_Ohne_Unrecht0	a_t_2_v	1.3118109844320485	1.3888488880062608	0.07703790357421236	0.7329433957902366	1	644.67	318.33	20.26	539.57	653488982.45	70.01	77.01
23	vp023_Ohne_Verbrennung0	a_t_2_v	1.167292863879121	1.2466932559750188	0.07940039209589789	0.6630468240354583	1	927.41	389.7	9.64	151.5	570629676.93	74.52	81.53
23	vp023_Ohne_Vertrag0	a_t_2_v	1.328980333668581	1.382450268363368	0.05346993469478689	0.7179601015290774	1	641.49	703.27	9.74	111.56	3388963297.46	70.92	79.1
23	vp023_Ohne_Weltkrieg0	a_t_2_v	1.398740877523476	1.4606971462071505	0.06195626868367454	0.7613267074454125	1	1560.96	1268.99	3.09	12.63	6319897117.91	72.74	80.55
23	vp023_Ohne_auffressen0	a_t_2_v	1.3847194484599161	1.4479777819467488	0.06325833348683263	0.7556180577167907	1	1490.77	1025.75	1.32	5.08	1425566782.57	70.53	78.69
23	vp023_Ohne_ausdruecken0	a_t_2_v	1.409767683121795	1.4691254841209151	0.05935780099912025	0.7642416425600177	2	669.64	266.87	22.08	648.81	419626381.11	71.86	81.76
23	vp023_Ohne_ausrasten0	a_t_2_v	1.0837312964856596	1.1369568747114405	0.05322557822578089	0.5950912264686107	1	1111.86	1097.96	3.43	15.77	4546466354.79	70.43	77.3
23	vp023_Ohne_bekraeftigen0	a_t_2_v	1.1718849816078332	1.2086667543491718	0.03678177274133865	0.6227242635452552	1	657.36	163.82	14.85	538.19	65274727.92	72.41	79.3
23	vp023_Ohne_berieseln0	a_t_2_v	1.1475440099545209	1.1896287509125825	0.042084740958061584	0.615856745935322	1	3378.17	3163.14	1.21	0.2	38412447790.65	68.77	77.23
23	vp023_Ohne_betrachten0	a_t_2_v	1.3010066981076809	1.3387026610708856	0.037695962963204765	0.6881993120170452	1	693.21	536.24	13.58	205.43	2093254813.98	72.3	80.98
23	vp023_Ohne_betreten0	a_t_2_v	1.3682712011617508	1.409304005001918	0.041032803840167276	0.7251684044210427	1	2831.1	3031.02	1.31	0.45	36458982222.41	73.66	81.37
23	vp023_Ohne_betruegen0	a_t_2_v	1.3515429578000417	1.4074802429497681	0.0559372851497264	0.7317087640497473	1	3666.6	3693.39	0.99	-0.71	49897119334.87	75.81	84.26
23	vp023_Ohne_diskret0	a_t_3_v	1.1930992848897448	1.245651561423088	0.05255227653334327	0.6491019189782157	1	819.49	637.1	9.38	101.08	2425467230.49	73.59	81.21
23	vp023_Ohne_einrahmen0	a_t_2_v	1.2806398856870682	1.3583976952019272	0.077757809514859	0.7180777523583931	1	1298.59	1653.27	3.26	11.09	14732088250.5	71.29	78.68
23	vp023_Ohne_extrem0	a_t_2_v	1.5438279518838787	1.61712	0.07329204811612122	0.8452060240580606	1	610.57	343.85	16.29	345.89	662427733.39	70.85	79.75
23	vp023_Ohne_kraeftig0	a_t_2_v	1.2631814459205652	1.3102941237043442	0.04711267778377892	0.6787034007440615	1	3393.35	3690.18	1.06	-0.45	53155348115.88	73.65	82.65
23	vp023_Ohne_kriminell0	a_t_2_v	1.354907731312078	1.4123372263787521	0.05742949506667405	0.7348833607227131	1	2302.38	2448.85	1.92	3.21	28166160041.22	78.53	85.63
23	vp023_Ohne_kurzfristig0	a_t_2_u	1.4230078066810365	1.4662896708526738	0.04328186417163726	0.7547857675121555	1	1027.43	1232.9	4.29	18.97	8045301440.2	70.25	77.61
